scan; model; timestamp; text; twice recognized; locationID
17; SM-A310F; 2018-10-13 10:17:05; aun este; true; 12; 
17; SM-A310F; 2018-10-13 10:17:05; crepúsculo.; true; 12; 
17; SM-A310F; 2018-10-13 10:17:05; i am linişte,; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; 9bsluId sib; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; .ms2n9 sbsd; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; n9119H 9doH; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; Egy kissé mindiárt; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; hátra is hóköltem tölük.; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; lsim9bsA 19b noyE; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; ave; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; .MaIOT2IaaAg; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; Nay answer me:; false; 12; 
17; SM-A310F; 2018-10-13 10:17:05; 2od W Stand & vnfold your selfe.; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; $919dt; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; aoTa na1uTMÄ deg; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; I M3TaATg; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; sbnom sl 1uot 19pildo 1u9q no'up tmstuEua; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; sit9q zulq nu'b niozsd tmsviuOR B HO Hemos perdido; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; uaOT2ZIC; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; De o sáptáminá; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; De o saptàmină nu mai; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; fir-ar sã fie!; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; linişte,; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; Nay answer me:; true; 12; 
18; SM-A310F; 2018-10-13 10:17:06; 2or W Stand 6; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; vnfold your selfe; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; $919r; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; 9bsuId sibyi; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; .ms2n9 BbEd Egy kissé mindsárt; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; I9119; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; hátra is hEköltem t6lik; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; loimobsz A 19; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; OT2 Ma0INT; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; I M3TEA; false; null; 
18; SM-A310F; 2018-10-13 10:17:06; aun este; true; 12; 
18; SM-A310F; 2018-10-13 10:17:06; crepúsculo.; true; 12; 
19; SM-A310F; 2018-10-13 10:17:06; sbnom sl tuot 19pildo; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; z9va38 s C0 Hemos perdido; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; crepusculo.; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; 2odW; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; $919rt; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; 9bsu1d sibyi; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; .msan9 sbsd; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; JEgr kissé mindiärt; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; De o saptamină ...; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; De o säptämină nu mai am linişte,; false; null; 
19; SM-A310F; 2018-10-13 10:17:06; fir-ar sã fie!; true; null; 
20; SM-A310F; 2018-10-13 10:17:07; :sbnom sl tuot 19pildo 1u9q no'u; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; .loa sup ilisq aulq u'b nioasd tmsvuo2 6 nO Hemos perdido; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; aun este; false; 12; 
20; SM-A310F; 2018-10-13 10:17:07; crepúsculo.; false; 12; 
20; SM-A310F; 2018-10-13 10:17:07; De o säptáminä..; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; De o säptämină nu mai am; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; fir-ar să fie!; false; 12; 
20; SM-A310F; 2018-10-13 10:17:07; linişte,; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; Nay answe; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; Stand&vn; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; 2od W; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; S919dt; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; 9bsu1d sibyi; true; null; 
20; SM-A310F; 2018-10-13 10:17:07; .Im s2n9 sbBd o; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; Egy; false; null; 
20; SM-A310F; 2018-10-13 10:17:07; hatra is hökölte; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; :sbnom 9l tuot 19pildo ,1; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; ioz 9up titsq eulq nu'b nto2sd tmovuoa s no Hemos perdido; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; De o săptămina ..; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; De o säptămină nu mai ar; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; fir-ar să fie!; true; 12; 
21; SM-A310F; 2018-10-13 10:17:08; linişte,; true; null; 
21; SM-A310F; 2018-10-13 10:17:08; 9bsund sibyi; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; .ms2n9 sbsd Eqy kissé n; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; öltem tölik,; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; žädá velké lidi,; false; null; 
21; SM-A310F; 2018-10-13 10:17:08; aun este; true; 12; 
